time,seconds_elapsed,dBFS
1724857054217000000,50.192,-30.567373275756836
1724857054322000000,50.296999755859375,-32.715858459472656
1724857054427000000,50.402,-33.848758697509766
1724857054532000000,50.507,-29.90699577331543
1724857054637000000,50.612,-31.233314514160156
1724857054742000000,50.71700024414063,-33.11417007446289
1724857054847000000,50.822,-29.62087059020996
1724857054956000000,50.931,-31.32832145690918
1724857055057000000,51.032,-27.923511505126953
1724857055158000000,51.133000244140625,-30.392803192138672
1724857055262000000,51.237000244140624,-32.80808639526367
1724857055367000000,51.342,-33.09952163696289
1724857055472000000,51.447,-33.28792190551758
1724857055577000000,51.552,-33.778690338134766
1724857055682000000,51.656999755859374,-35.24617004394531
1724857055787000000,51.762,-35.33652877807617
1724857055892000000,51.867,-35.23626708984375
1724857055998000000,51.97300024414063,-35.3200569152832
1724857056100000000,52.075,-35.98590850830078
1724857056204000000,52.179,-32.382240295410156
1724857056309000000,52.284,-34.7559928894043
1724857056414000000,52.389000244140625,-33.704891204833984
1724857056519000000,52.494,-32.11399841308594
1724857056620000000,52.595,-32.9119758605957
1724857056725000000,52.7,-32.9439582824707
1724857056830000000,52.80500024414062,-33.967811584472656
1724857056935000000,52.91,-32.246212005615234
1724857057040000000,53.015,-31.40645408630371
1724857057144000000,53.119,-33.07187271118164
1724857057249000000,53.224,-33.55277633666992
1724857057354000000,53.32899975585938,-33.98480987548828
1724857057459000000,53.434,-35.03013229370117
1724857057564000000,53.539,-36.119773864746094
1724857057669000000,53.644,-32.941375732421875
1724857057774000000,53.749000244140625,-32.355831146240234
1724857057879000000,53.854,-32.70376205444336
1724857057981000000,53.956,-31.516263961791992
1724857058082000000,54.05699975585937,-30.306041717529297
1724857058187000000,54.162,-32.62601852416992
1724857058292000000,54.267,-32.856998443603516
1724857058397000000,54.372,-32.0673713684082
1724857058500000000,54.475,-30.26819610595703
1724857058605000000,54.58,-31.868587493896484
1724857058707000000,54.682,-27.988059997558594
1724857058811000000,54.786,-30.75931167602539
1724857058916000000,54.891,-31.6988582611084
1724857059022000000,54.99700024414062,-31.3117618560791
1724857059126000000,55.10100024414062,-33.05864334106445
1724857059231000000,55.206,-34.1724739074707
1724857059336000000,55.311,-30.290523529052734
1724857059441000000,55.416,-32.49474334716797
1724857059542000000,55.517000244140625,-28.863300323486328
1724857059643000000,55.618,-30.25302505493164
1724857059747000000,55.722,-30.002077102661133
1724857059852000000,55.827,-31.9345645904541
1724857059962000000,55.936999755859375,-34.41255187988281
1724857060062000000,56.03700024414063,-34.38237762451172
1724857060166000000,56.14100024414063,-30.11406898498535
1724857060271000000,56.246,-31.22239875793457
1724857060376000000,56.351,-33.142024993896484
1724857060481000000,56.456,-34.91511154174805
1724857060586000000,56.56099975585938,-30.650360107421875
1724857060687000000,56.662,-31.803438186645508
1724857060791000000,56.766,-30.29549789428711
